class,level,category,book,recipe,recipe_id,book_id
Jeweler,120,TS Advanced,Shadowscream Jeweler Studies I,Shadowscream Necklace of Frenzy,2306711058,1410529251
Jeweler,120,TS Advanced,Shadowscream Jeweler Studies III,Shadowscream Ring of Force,2053937081,3122435791
Jeweler,120,TS Advanced,Shadowscream Jeweler Studies III,Shadowscream Ring of Fortitude,2964548298,3122435791
Jeweler,120,TS Advanced,Shadowscream Jeweler Studies III,Shadowscream Ring of Frenzy,186781695,3122435791
Jeweler,120,TS Advanced,Shadowscream Jeweler Studies III,Shadowscream Symbol of Force,3571700186,3122435791
Jeweler,120,TS Advanced,Shadowscream Jeweler Studies III,Shadowscream Symbol of Fortitude,1614989630,3122435791
Jeweler,120,TS Advanced,Shadowscream Jeweler Studies III,Shadowscream Symbol of Frenzy,3744968795,3122435791
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Sleight of Hand V (Adept),3384533599,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Sleight of Hand V (Expert),2104493610,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Sleight of Hand V (Journeyman),972520382,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Spurious Bravado IV (Adept),3350670941,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Spurious Bravado IV (Expert),4280769839,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Spurious Bravado IV (Journeyman),3496561390,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Stalk X (Adept),1295682168,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Stalk X (Expert),429976148,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Stalk X (Journeyman),2406397828,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Stealth Assault IX (Adept),2633422443,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Stealth Assault IX (Expert),1553055659,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Stealth Assault IX (Journeyman),2912009612,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Storm of Arrows VII (Adept),3157708739,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Storm of Arrows VII (Expert),2226934888,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Storm of Arrows VII (Journeyman),3304899372,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Tap Essence IX (Adept),4193872323,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Tap Essence IX (Expert),1474020973,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Tap Essence IX (Journeyman),4209543403,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Thorny Trap V (Adept),987076153,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Thorny Trap V (Expert),175174032,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Thorny Trap V (Journeyman),4159307247,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Triple Shot IX (Adept),3094147669,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Triple Shot IX (Expert),1324770695,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Triple Shot IX (Journeyman),3696572577,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Accolade of Celerity,1589214598,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Belt of Might,2578369738,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Bracelet of Evasion,765797356,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Bracelet of Force,2632110365,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Bracelet of Stamina,1560356719,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Charm of Frenzy,1383821559,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Ears of Impact,3970690969,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Ears of Intensity,3417968379,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Ears of Vitality,1952723596,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Necklace of Alacrity,1297887083,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Necklace of Fortitude,236159112,2463945055
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Veilwalker's Ring of Energy,4059170042,2463945055
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Accolade of Impact,1214746522,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Bracelet of Evasion,2365757105,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Bracelet of Impact,3991159835,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Bracelet of Quickness,2820648383,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Bracelet of Stamina,4255552050,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Ears of Alacrity,3513140754,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Ears of Blasting,1346391575,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Ears of Intensity,4212631697,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Ears of Vitality,1815982435,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Necklace of Energy,3033573760,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Necklace of Fortitude,3121431605,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Voidpiercer's Necklace of Rage,3674840083,3867708134
Jeweler,120,TS Advanced,Advanced Jeweler Studies 20,Wail of the Banshee VII (Adept),177510077,3867708134
Jeweler,120,TS Shadowed,Empyral Jeweler Studies 20,Wail of the Banshee VII (Expert),2959434828,1965597932
Jeweler,120,TS Essentials,Jeweler's Primer Volume 20,Wail of the Banshee VII (Journeyman),755022156,2463945055
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Apply Poison VII (Expert),1281032969,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Apply Poison VII (Journeyman),3807407482,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Archer's Fury X (Expert),86395889,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Archer's Fury X (Journeyman),1438695374,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Arctic Blast X (Expert),973532925,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Arctic Blast X (Journeyman),3813119586,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Arrow Rip IX (Expert),53587769,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Arrow Rip IX (Journeyman),2261926029,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Avoid Blame X (Expert),1815282219,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Avoid Blame X (Journeyman),401337824,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Befuddle X (Expert),2145219568,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Befuddle X (Journeyman),1825181291,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Crippling Strike VIII (Expert),21321200,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Crippling Strike VIII (Journeyman),3802411213,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Daro's Sorrowful Dirge IX (Expert),2755907718,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Daro's Sorrowful Dirge IX (Journeyman),289330489,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Deadly Shot XI (Expert),280494416,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Deadly Shot XI (Journeyman),1594198727,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Desperate Thrust VIII (Expert),3208683267,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Desperate Thrust VIII (Journeyman),3152146652,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Devious Blade IX (Expert),3170743125,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Devious Blade IX (Journeyman),3818244611,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Double Blast X (Expert),3905720764,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Double Blast X (Journeyman),3330935403,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Dreadfell Earring of Stratagem,3887941574,1614159530
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Dreadfell Robust Accolade of Stratagem,3104173325,1614159530
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Elemental Concerto VIII (Expert),71515214,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Elemental Concerto VIII (Journeyman),1562676937,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Flamboyant Strike VIII (Expert),3504035480,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Flamboyant Strike VIII (Journeyman),1027728700,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Flash of Steel XII (Expert),2145165907,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Flash of Steel XII (Journeyman),3401642999,1358464755
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Forlorn Earring of Stratagem,1655849625,1358464755
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Forlorn Robust Accolade of Stratagem,4016811767,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Gouge X (Expert),1058775065,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Gouge X (Journeyman),2373437124,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Improvised Weapon IX (Expert),2746983467,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Improvised Weapon IX (Journeyman),3933494304,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Jael's Dreadful Deprivation X (Expert),3171409992,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Jael's Dreadful Deprivation X (Journeyman),3527114333,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Jarol's Sorrowful Requiem X (Expert),1571018682,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Jarol's Sorrowful Requiem X (Journeyman),1129052793,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Lightning Strike XII (Expert),2629277296,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Lightning Strike XII (Journeyman),3410265932,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Makeshift Arrows X (Expert),827742575,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Makeshift Arrows X (Journeyman),2577675401,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Painful Lamentations X (Expert),2189161692,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Painful Lamentations X (Journeyman),3634966377,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Puncture XII (Expert),322397,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Puncture XII (Journeyman),2117965513,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Quick Strike XII (Expert),2190657681,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Quick Strike XII (Journeyman),1629117984,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Quick Swipe XIV (Expert),3298276149,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Quick Swipe XIV (Journeyman),1369075343,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Razor Edge X (Expert),1350285688,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Razor Edge X (Journeyman),1160054742,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Rear Shot XI (Expert),2915405869,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Rear Shot XI (Journeyman),924879038,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Rejuvenating Celebration IX (Expert),2133543824,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Rejuvenating Celebration IX (Journeyman),2617358969,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Sandra's Deafening Strike XII (Expert),2047703051,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Sandra's Deafening Strike XII (Journeyman),1467342687,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Searing Shot XI (Expert),2418577488,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Searing Shot XI (Journeyman),1748154013,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Singing Shot X (Expert),149346534,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Singing Shot X (Journeyman),3524296114,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Snaring Shot VIII (Expert),1491585958,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Snaring Shot VIII (Journeyman),3854998770,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Song of Magic XI (Expert),4294144899,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Song of Magic XI (Journeyman),5474210,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Songster's Luck XI (Expert),1707243876,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Songster's Luck XI (Journeyman),1338182903,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Spine Shot X (Expert),284110833,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Spine Shot X (Journeyman),1327183019,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Stunning Blow IX (Expert),3069828584,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Stunning Blow IX (Journeyman),3397228148,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Swarthy Deception VI (Expert),4067319127,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Swarthy Deception VI (Journeyman),2443926371,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Thuri's Doleful Thrust XII (Expert),929807583,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Thuri's Doleful Thrust XII (Journeyman),2224538165,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Warder's Ferocity III (Expert),3120955264,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Warder's Ferocity III (Journeyman),249178243,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Whirling Blades X (Expert),2927618718,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Whirling Blades X (Journeyman),76560208,1358464755
Jeweler,121,TS Advanced,Advanced Vetrovian Jeweler's Volume I,Zander's Choral Rebuff VIII (Expert),374653287,1614159530
Jeweler,121,TS Essentials,Vetrovian Jeweler's Primer Volume I,Zander's Choral Rebuff VIII (Journeyman),892185501,1358464755
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Arcane Symphony X (Expert),3273230893,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Arcane Symphony X (Journeyman),1126485184,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Blackguard X (Expert),1529723585,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Blackguard X (Journeyman),1546296261,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Bria's Entrancing Sonnet X (Expert),1058172018,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Bria's Entrancing Sonnet X (Journeyman),1178172496,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Bum Rush XI (Expert),2492148364,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Bum Rush XI (Journeyman),2349156652,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Chaos Anthem IX (Expert),4087867218,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Chaos Anthem IX (Journeyman),4213552293,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Crippling Arrow X (Expert),2627068287,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Crippling Arrow X (Journeyman),172012554,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Cunning Defense X (Expert),2081795699,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Cunning Defense X (Journeyman),2698623868,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Dancing Blade XI (Expert),4208615814,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Dancing Blade XI (Journeyman),469986282,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Daro's Dull Blade XI (Expert),499098768,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Daro's Dull Blade XI (Journeyman),60677101,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Dashing Swathe X (Expert),290605490,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Dashing Swathe X (Journeyman),2442541815,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Death Mark X (Expert),3016847637,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Death Mark X (Journeyman),2117994577,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Demoralizing Processional VII (Expert),913173221,396938330
Jeweler,122,TS Essentials,Vetrovian Jeweler's Primer Volume II,Demoralizing Processional VII (Journeyman),1391238423,661017603
Jeweler,122,TS Advanced,Advanced Vetrovian Jeweler's Volume II,Disheartening Descant X (Expert),1060395165,396938330
